"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"China","CHN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0147879368395701","0.0388750550130446","0.0464213171752612","0.0515126806895281","0.0488843073967905","0.0392003809227679","0.0628699704216894","0.0517748459232777","0.0292526420630536","0.0162252253741371","0.00866923898101939","0.00581685269411912","0.000419185176446689","0.000146929334264929","9.51561906797794E-05","6.59201570595407E-05","5.04485597535687E-06","0","0","",
"Cote d'Ivoire","CIV","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","514.615312622686","519.474454055049","519.634200984602","520.088765588198","518.674306820631","510.039247568159","506.567772051634","509.982656321314","510.081574785286","494.481594855454","469.269482252521","442.108319639319","396.275514002106","338.868679877212","315.074149784578","320.035375646448","354.656096031999","362.364810603387","330.598160469733","",
"Cameroon","CMR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386.326842484413","387.010410630734","383.403560606825","394.596434267775","411.642067979264","412.06805820968","403.124956615506","386.680649726435","358.71889795672","322.982879871886","295.526387875348","265.101840623671","245.132303917843","243.038732091334","244.082174414939","254.498725576409","264.312626112525","262.225337630317","246.989591359322","",
"Congo, Dem. Rep.","COD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","475.675877062351","473.607811460904","470.368487760687","476.149448806443","483.428090393259","485.050166380419","484.546161244239","481.926743132559","471.428416537696","452.175191451936","428.30777153278","399.585434238625","362.999914706808","327.622979779762","308.386348476621","308.825320089839","322.771021840195","329.128654470372","319.841016494106","",
"Congo, Rep.","COG","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384.597847426953","373.108178238806","347.470800899958","338.898974585512","334.509814645796","322.760590983431","305.854809816341","281.825679938433","249.159226989892","226.319534906161","220.924633189962","224.38076272139","224.625443190176","231.034856472014","231.845284902886","226.713944728818","233.380432347265","240.636656302139","235.074307403969","",
"Colombia","COL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0171867863985","37.3667600730944","32.2044343753098","27.6807174966015","21.1979577116503","17.6765652141541","17.2953768654024","18.3427998353005","11.4120199411043","11.1589895853132","16.4283535449522","8.31628553490388","8.25194306810216","7.02469660276113","5.48401184163416","6.9394021109158","10.8339751209552","7.4770851899909","8.50137173618607","",
"Comoros","COM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7883759435649","69.9880373092041","68.2938821380909","66.6857563188749","65.1306866701271","63.6076026977315","62.1125845469624","60.6476690398115","59.2139397803194","57.80904892826","52.9769637637452","35.1779987488996","68.8526175460894","71.6860572533651","2.90101265489406","1.67216551866072","1.43665700096908","3.96859526471636","18.7583651519484","",
"Cabo Verde","CPV","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2934983741444","0.944545470595505","0.659905529313698","0.581295948025303","0.379043126684636","0.564840349536499","0.655823714585519","0.145728928001814","0.279957446468137","0.513699983403539","0.366938096762357","0.0539694532894382","0.00761255157503692","0.165348886149776","0.19294847533599","0.0513076111176264","0.347584289190129","3.02685529055664","0.0141464725770629","",
"Costa Rica","CRI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35488946366135","0.965348726030065","0.711338640388707","0.492652073735881","0.871650333648002","2.36078313196784","1.90874201211522","0.79332182595051","0.618401081113608","0.165586143347039","0.0686607838939278","0.00616682494850701","0.00365675057487166","0","0","0","0.00233267843386303","0.00692647089381489","0.0400044576395656","",
"Caribbean small states","CSS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Germany","DEU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84088269454123","4.63885174775561","4.46666071587967","4.31830469677075","4.18569846034733","4.06215471259319","3.94729554871939","3.84088790732865","3.73894365449482","4.32668919680798","1.60297868355772","3.4193294427852","3.30705710318387","2.54226669343796","14.005323773885","13.8206222416749","19.8116145662155","20.7217806804812","35.208554959916","",
"Dominica","DMA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.326608568631519","0.277646109945748","0.350613990642664","0.40677790869795","0.616191680522213","0.98784314328096","0.893104015994341","0.676128710178536","0.453964279057697","0.400946423131367","0.59960020411125","0.386289104834201","0.225224113531966","0.135688814056277","0.10108688042315","0.137552043318829","0.162905692794435","0.0602676886961474","0.120266944783976","",
"Algeria","DZA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.018647865230781","0.00324797651063388","0.00534470972614242","0.00263847369573649","0.001041572816616","0.000513598021209544","0.000506097462224885","0.0129559691388815","0.00147065888459348","0","0.000473230531887456","0.000464401532710819","0.025048468787103","0.00357117348760803","0","0","0","0","0","",
"East Asia & Pacific (excluding high income)","EAP","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.30998168929043","6.84972618557862","6.24615069923713","6.31335107256515","6.34493589065361","6.53997253535081","5.81813857895559","5.30954583544882","5.38927540443132","5.80012868461066","6.58478394376923","5.27967267977171","5.93778059830021","4.5531460417557","4.13251789778875","2.96172656091028","3.14965432199517","3.52155175415294","2.89232857427967","",
"Early-demographic dividend","EAR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5776635084245","27.1012767024812","25.4112884776206","26.2926857129389","27.7500947139819","27.1453377777365","23.7126003213117","22.2254044874264","21.0855515823202","23.3656971416593","24.0760146452412","21.2189187841108","19.9077947241204","17.5468129670662","15.8933251731186","15.4464211014461","16.2426048916823","14.6128362800428","12.4690127351645","",
"East Asia & Pacific","EAS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.28840993783549","6.82808795045295","6.22590660382782","6.2922771563502","6.32351350819449","6.51847876059704","5.79995619922221","5.29339528414974","5.37175625139167","5.78113583452445","6.56356073862003","5.26221876002632","5.91804409495559","4.53813404409712","4.1191361274572","2.95238830825496","3.1397097859456","3.51027379401395","2.88325251802629","",
"Europe & Central Asia (excluding high income)","ECA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282.849821270562","289.359361673296","226.504205980795","133.630546764917","72.5093065808568","42.3169327297276","24.0726548504093","20.3153877541224","11.5462700661001","9.56904460521885","4.27703090389139","2.74403077636487","1.20635286708386","0.803937546286486","0.520577884474733","1.30807492856387","2.47823481430926","2.60669562995144","3.32035722463934","",
"Egypt, Arab Rep.","EGY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Euro area","EMU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.56374091405","22.9336414677766","13.229431464548","19.0275020261656","5.54928673300221","9.79250017600321","5.63290703304664","12.5371261521622","6.78043687079263","8.86304777045565","26.327916309329","23.8577285592985","16.1480986454587","15.0265751177908","33.1242201287414","19.1981735170745","25.635869426795","33.9676532584956","28.8797748607868","",
"Spain","ESP","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.305896781618","157.305906054245","155.275045584466","183.515199233352","218.763138740244","161.132255517573","145.509201630745","121.685254804296","90.6557007213517","123.35117471784","128.401957514211","116.131568058296","116.186470062088","111.59984532781","57.1047215554175","52.7735138907435","41.4127662355361","36.7414290387672","31.8149501112106","",
"European Union","EUU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","297.140134104858","293.133876351736","284.37248092656","281.569261520677","281.601953474447","279.773792184252","277.705518585128","278.549049944878","274.936699363442","270.127179368493","262.431860519308","246.422172395827","234.974270169124","222.528965887314","214.185468653376","205.41051794022","207.136543466048","211.29795451854","211.652286491415","",
